Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
11.47148,0.077003926,0.113289319,0.259251207
11.48148,0.064507365,0.103218772,0.259582818
11.49148,0.04639085,0.075852007,0.260001689
11.50148,0.02321288,0.058765236,0.25930357
11.51148,0.005829399,0.03939208,0.259251207
11.52147844,-0.00132645,0.027523842,0.256511033
11.53148,0.000226893,0.046181411,0.246580109
11.54148,0.010419616,0.079621918,0.227294222
11.55148156,0.017575465,0.111631259,0.196750969
11.56148,0.01298525,0.133535147,0.158545703
11.57148,-0.00286234,0.125558987,0.119048908
11.58148,-0.02893756,0.107145764,0.088121675
11.59148,-0.059899699,0.094544485,0.068643801
11.60148,-0.081821032,0.079377577,0.05742133
11.61148,-0.092519902,0.066915922,0.046984263
11.62148156,-0.083287112,0.065676741,0.038379788
11.63148156,-0.066689029,0.069324479,0.030141836
11.64148,-0.050928708,0.06850417,0.02734931
11.65148,-0.049008846,0.067107908,0.02607522
11.66148,-0.060388394,0.059061941,0.024678955
11.67148,-0.081995569,0.048014008,0.018692477
11.68148,-0.113202058,0.028431414,0.008988446
11.69148156,-0.136275306,0.010227629,0.000907571
11.70148,-0.142506137,0.008988446,-0.009634217
11.71148,-0.130027026,0.001291544,-0.017261306
11.72148,-0.101962134,-0.006248279,-0.017837266
11.73148156,-0.066584311,-0.003543018,-0.004363323
11.74148,-0.040962879,-0.000401426,0.012566371
11.75148,-0.032655109,0.006754424,0.034470253
11.76148156,-0.038868483,0.024068091,0.052080624
11.77148156,-0.058119465,0.024766222,0.061784655
11.78148,-0.079168133,0.012845623,0.06096435
11.79148,-0.101037107,0.006946411,0.051958453
11.80148,-0.109920837,-0.007417649,0.044139378
11.81148,-0.111177474,-0.017313667,0.03757694
11.82147844,-0.092258103,-0.014957472,0.034487706
11.83148313,-0.058346357,0.014905112,0.044296455
11.84148,-0.016807521,0.054611351,0.059498273
11.85148156,0.019250982,0.099012531,0.076270886
11.86148,0.042324234,0.13039355,0.090477869
11.87148,0.050282937,0.135053575,0.101159282
11.88148,0.042935099,0.130096838,0.113167152
11.89148,0.029373892,0.129346356,0.131440744
11.90148,0.025150195,0.132278502,0.157498509
11.91148156,0.037384953,0.129730329,0.17919296
11.92148,0.064961158,0.139067829,0.194080606
11.93148469,0.093619458,0.180728838,0.204936564
11.94147844,0.106691979,0.240488917,0.218026534
11.95148,0.094684109,0.26066491,0.227695659
11.96148,0.066200338,0.26293385,0.226822987
11.97147844,0.028047441,0.259408295,0.220487446
11.98148781,-0.002199115,0.243752688,0.214500964
11.99148,-0.026406832,0.224135175,0.20900318
12.00148,-0.043807764,0.22722441,0.208793744
12.01148,-0.057491146,0.250629276,0.215879768
12.02148,-0.070458941,0.267506599,0.23073253
12.03148313,-0.078312926,0.276756853,0.253893048
12.04148,-0.086393796,0.276285619,0.281137645
12.05148156,-0.099955007,0.260630012,0.307614267
12.06148156,-0.11508701,0.227678195,0.327319056
12.07148,-0.121893793,0.191253185,0.339152366
12.08148156,-0.11969468,0.146852002,0.345540285
12.09148,-0.106308006,0.098785639,0.356832564
12.10148,-0.078679442,0.079203039,0.364005864
12.11148,-0.039252456,0.08470083,0.362784147
12.12148156,-0.00275762,0.106168374,0.346081346
12.13148,0.018308504,0.128613308,0.318121165
12.14148,0.022130774,0.154950336,0.274086505
12.15148,0.006370452,0.176033914,0.217363298
12.16148,-0.023317598,0.184760556,0.153972939
12.17148,-0.063931413,0.194028258,0.105260804
12.18148,-0.096900679,0.183085039,0.078522362
12.19148156,-0.120881505,0.202283666,0.074385934
12.20148156,-0.139661252,0.244991869,0.079674281
12.21148,-0.146345854,0.375193417,0.126850531
12.22148,-0.158249006,0.495341897,0.178931147
12.23148,-0.190973923,0.469109595,0.188670099
12.24148,-0.204098806,0.440503657,0.138352245
12.25148313,-0.185964838,0.415266186,0.072850041
12.26148,-0.14529866,0.374966532,0.02391101
12.27148156,-0.085259333,0.349502176,0.016423548
12.28148,-0.022811454,0.327598304,0.038938295
12.29148,0.038048178,0.311942697,0.063495077
12.30148,0.09499827,0.313600749,0.071837753
12.31148,0.120846599,0.314508319,0.051068332
12.32148,0.110409528,0.333898932,0.010105456
12.33148,0.056478854,0.401984245,-0.037629299
12.34148156,-0.017697638,0.499408513,-0.086166903
12.35148,-0.104981557,0.614408255,-0.133430421
12.36148,-0.186104462,0.650850713,-0.165055782
12.37148,-0.24712117,0.634654045,-0.187064394
12.38148,-0.270997286,0.639226854,-0.196768418
12.39148,-0.249616995,0.631337941,-0.186593145
12.40148,-0.186470971,0.621808469,-0.158231556
12.41148156,-0.090757124,0.65945518,-0.105225898
12.42148,0.018971728,0.737227082,-0.030421089
12.43148,0.124075457,0.805643976,0.049864057
12.44148,0.210975394,0.851441443,0.124215081
12.45148,0.271852493,0.864583731,0.176714584
12.46148,0.310860604,0.848421991,0.196349546
12.47148,0.326254398,0.825086951,0.18465583
12.48148,0.330478102,0.828682303,0.159941971
12.49148156,0.325119942,0.851406515,0.123272605
12.50148,0.318103701,0.890048087,0.087423541
12.51148,0.311925232,0.968587935,0.056758106
12.52148,0.298224419,1.060531855,0.032724924
12.53147844,0.278380007,1.148601174,0.014765485
12.54148,0.256668121,1.227734447,0.010821042
12.55148156,0.226020142,1.267056704,0.007243116
12.56148,0.194918364,1.276097536,0.009948377
12.57148,0.162996292,1.267580271,-0.000122173
12.58148,0.139975399,1.203264832,-0.021816615
12.59148,0.118926734,1.092174649,-0.053895768
12.60148,0.10183996,0.982812345,-0.091437802
12.61148,0.084753186,0.917763948,-0.119188532
12.62148156,0.076934114,0.914168537,-0.127077416
12.63148156,0.09499827,0.990893245,-0.109624133
12.64148,0.141790554,1.126836896,-0.081087999
12.65148,0.196646243,1.215360045,-0.037768926
12.66148,0.240977615,1.202095509,0.0082205
12.67148,0.256999731,1.106783032,0.039618973
12.68148,0.251973182,0.987734199,0.069865532
12.69148156,0.23460716,0.859382689,0.097720988
12.70148,0.228498504,0.783775032,0.117338486
12.71148,0.237068072,0.777003109,0.121492371
12.72148,0.249704257,0.789674222,0.112748273
12.73148,0.254573733,0.794875324,0.099413954
12.74148,0.246457949,0.793129981,0.089832097
12.75148,0.218986467,0.773809195,0.07623598
12.76148156,0.177639604,0.775048375,0.064071037
12.77148,0.138195172,0.788330317,0.051644292
12.78148,0.105766952,0.800791979,0.03960152
12.79148,0.082536623,0.815784335,0.03031637
12.80148,0.074944437,0.824266672,0.014503686
12.81148,0.074403383,0.802327871,-0.010332349
12.82148,0.075852007,0.744714558,-0.038152896
12.83148,0.06832964,0.670852184,-0.052831117
12.84148,0.052551862,0.601737142,-0.044750243
12.85148156,0.036512289,0.54318136,-0.016824974
12.86148,0.019390607,0.511643291,0.021607175
12.87148,0.009808751,0.530091405,0.06462954
12.88148,0.013665928,0.579676211,0.102573
12.89148,0.030892327,0.638738155,0.139643788
12.90147844,0.053075463,0.695426464,0.172281444
12.91148156,0.064297929,0.71247828,0.195633948
12.92148,0.034906585,0.675267875,0.202458188
12.93148,-0.197867975,0.611860096,0.243944675
12.94148,-0.296269625,0.366414428,0.221831352
12.95148,-0.212999985,0.222913444,0.130149201
12.96148,-0.069132492,0.138614044,0.038327429
12.97148,0.052185345,0.056827921,-0.04330162
12.98148,0.137147978,0.003944444,-0.102049403
12.99148625,0.181688771,-0.073565625,-0.126082584
13.00148,0.179664195,-0.170536116,-0.119589962
13.01148,0.130149201,-0.290160984,-0.105836764
13.02148,0.060231313,-0.407743812,-0.101595618
